,사업장명,업태구분명,인허가일자,영업상태명,폐업일자,소재지전체주소,시설총규모
664869,우리들의청춘시대,호프/통닭,20040525,폐업,20081128,대전광역시 서구 도마동 120-6번지 제101호,90.15
664870,태백손칼국수,한식,20040525,폐업,20190121,대전광역시 서구 도마동 86-101번지 1층,42.95
664871,성공시대,호프/통닭,20040525,폐업,20170328,대전광역시 서구 도마동 126-5번지 1층,12.74
664885,쉐인,호프/통닭,20040615,폐업,20060707,대전광역시 서구 도마동 61-9번지 1층,69.77
664902,곰달래뼈다귀해장국,한식,20040324,폐업,20090318,대전광역시 서구 도마동 65-4번지 1층,200.17
664912,동네방네식당,한식,19981229,폐업,20060105,대전광역시 서구 변동 41-3번지 13.14.15,0.0
664921,대학로곱창전골,한식,20040806,폐업,20041116,대전광역시 서구 도마동 328-4번지 1층,75.43
664934,병천순대,한식,20040413,폐업,20050527,대전광역시 서구 도마동 335-36번지 1층,38.93
664935,얼큰이식당,한식,20040414,폐업,20050303,대전광역시 서구 도마동 86-131번지 1층,32.15
664958,순살파닭,통닭(치킨),20111230,폐업,20161229,대전광역시 서구 도마동 70-34번지 1층,49.25
664959,치킨프린스 1호점,통닭(치킨),20111230,폐업,20170816,대전광역시 서구 도마동 147-50번지 2층,29.24
664976,맥주창고비원,호프/통닭,20120118,폐업,20140923,대전광역시 서구 도마동 25-4번지 지하1,49.65
664981,고향한식과김밥세상,분식,20070323,폐업,20090513,대전광역시 서구 도마동 113-7번지 무궁화연립 101호,26.83
664983,사천해물뚝배기짬뽕,한식,20070326,폐업,20140310,대전광역시 서구 도마동 88-44번지 1층,73.38
664997,강원식당,식육(숯불구이),20070402,폐업,20140714,대전광역시 서구 도마동 46-15번지 1층,84.82
665002,신동네방네,한식,20050324,폐업,20080131,대전광역시 서구 변동 14-7번지 1층,75.89
665005,신도보신탕,한식,20050325,폐업,20181127,대전광역시 서구 도마동 176-30번지 (1층),108.3
665010,별미분식,분식,20060123,폐업,20060704,대전광역시 서구 도마동 128-5번지 1층,18.74
665013,부산기장꼼장어,한식,20041013,폐업,20090323,대전광역시 서구 도마동 40-14번지 102,30.34
665016,미스터뚱돼지,식육(숯불구이),20040616,폐업,20070802,대전광역시 서구 도마동 23-32번지 1층,243.78
665017,간빠이,호프/통닭,20040618,폐업,20080130,대전광역시 서구 도마동 113-1번지,77.11
665024,정다래,한식,20040217,폐업,20170808,대전광역시 서구 도마동 17-39번지 (1층),65.4
665055,경남분식,한식,20040817,폐업,20041101,대전광역시 서구 도마동 211번지 경남@상가 1층 6-4호,17.9
665058,해와달,호프/통닭,20040819,폐업,20170328,대전광역시 서구 도마동 135-22번지 지하1층,32.85
665059,스마일분식,분식,20040819,폐업,20090319,대전광역시 서구 도마동 89-26번지 1층,27.69
665060,함가네정육식당,식육(숯불구이),20040414,폐업,20200303,대전광역시 서구 도마동 86-131번지,136.88
665086,하이버거,패스트푸드,20120727,폐업,20170330,대전광역시 서구 도마동 328-5번지 1층,19.6
665129,장충동원할머니보쌈,한식,20060918,폐업,20140916,대전광역시 서구 도마동 90-42번지 1층,29.28
665130,러셀피자치킨,통닭(치킨),20060919,폐업,20120319,대전광역시 서구 도마동 46-27번지 1층,20.53
665132,오시오식당,한식,20040609,폐업,20050630,대전광역시 서구 변동 27-40번지 1층,23.02
665136,친구친구,호프/통닭,20040610,폐업,20190507,대전광역시 서구 도마동 34-5번지 1층,30.38
665137,대광식당,호프/통닭,20040611,폐업,20101119,대전광역시 서구 변동 33-29번지 1층,46.62
665143,1000원만두한판,분식,20040615,폐업,20050829,대전광역시 서구 도마동 128-5번지 1층,19.26
665146,손가네생삼겹살,한식,20041015,폐업,20140825,대전광역시 서구 변동 47-9번지 1층,27.75
665148,우리식당,한식,20040224,폐업,20130520,대전광역시 서구 도마동 81-25번지 1층,72.67
665165,삽교장터국밥,한식,20040303,폐업,20040712,대전광역시 서구 도마동 40-14번지 1층,29.56
665169,궁중대구왕뽈찜,한식,20040309,폐업,20171030,대전광역시 서구 도마동 175-14번지 1층,211.62
665175,뭉치,호프/통닭,20040809,폐업,20060712,대전광역시 서구 도마동 90-42번지 1층,22.7
665179,무지개세겹살,식육(숯불구이),20040812,폐업,20071114,대전광역시 서구 도마동 34-16번지 1층,131.74
665186,맥스윈치킨피자,통닭(치킨),20050110,폐업,20120309,대전광역시 서구 변동 15-5번지 1층,111.87
665189,바로그집,분식,20050112,폐업,20170515,대전광역시 서구 변동 40-24번지 1층,20.71
665194,토방한우마을식당,한식,19990105,폐업,20040107,대전광역시 서구 도마동 95-13번지,0.0
665195,씨엔에프도마점,한식,19990105,폐업,20030807,대전광역시 서구 도마동 209-3번지 259-9.546-2,0.0
665200,맘스김밥,분식,20040420,폐업,20180418,대전광역시 서구 도마동 175-17번지 1층,22.26
665230,들꽃마을식당,한식,20120808,폐업,20170809,대전광역시 서구 변동 60-3번지 1층,93.96
665251,도솔산보리밥,한식,20041021,폐업,20091210,대전광역시 서구 변동 73-31번지 1층,132.29
665253,대광,호프/통닭,20060920,폐업,20090311,대전광역시 서구 도마동 127-1번지 1층,27.01
665269,백두산꼼장어,한식,20041026,폐업,20050531,대전광역시 서구 도마동 180-18번지 1층,39.16
665271,꽃돼지고기촌,식육(숯불구이),20040310,폐업,20090904,대전광역시 서구 도마동 50-9번지,59.79
665277,고향한식,한식,20041106,폐업,20080916,대전광역시 서구 도마동 124-6번지,31.45
665278,대전순대,한식,20041106,폐업,20180515,대전광역시 서구 도마동 139-44번지 1층,37.53
665284,수락식당,한식,20040630,폐업,20061020,대전광역시 서구 도마동 153-10번지 1층,31.6
665294,돼지식당,한식,20040316,폐업,20081113,대전광역시 서구 도마동 135-20번지,28.74
665320,두꺼비삼겹살,식육(숯불구이),20040828,폐업,20060421,대전광역시 서구 도마동 330-30번지 2층,75.03
665322,광천식당,한식,19990112,폐업,20020302,대전광역시 서구 도마동 15-2번지,0.0
665325,누나네마차식당,한식,20040820,폐업,20050826,대전광역시 서구 도마동 88-44번지,64.59
665328,여수게장백반,식육(숯불구이),20040824,폐업,20170515,대전광역시 서구 변동 12-8번지 1층,198.93
665339,금돼지생고기촌,한식,19990118,폐업,20050310,대전광역시 서구 도마동 94-24번지,0.0
665340,돼지골,식육(숯불구이),19990118,폐업,20080117,대전광역시 서구 도마동 50-7번지,0.0
665344,광어9800원,회집,20040422,폐업,20101202,대전광역시 서구 도마동 122-29번지 1층,68.44
665387,하이돈숯불바베큐,식육(숯불구이),20030522,폐업,20070424,대전광역시 서구 변동 7-39번지,48.46
665399,평양순대국밥,한식,20030528,폐업,20051207,대전광역시 서구 변동 2-40번지,98.14
760758,대포집,한식,20190130,폐업,20200210,대전광역시 서구 도마동 188-1번지,33.0
767043,칠갑삼겹살,식육(숯불구이),20051101,폐업,20170330,대전광역시 서구 도마동 94-24번지 1층,40.55
767046,뜰마루감자탕,한식,19951205,폐업,20071123,대전광역시 서구 도마동 50-7번지,83.92
767051,만나,한식,20010714,폐업,20030801,대전광역시 서구 도마동 87-62번지,18.62
767056,배달회식당,일식,20010913,폐업,20021230,대전광역시 서구 도마동 146-31번지,19.0
767076,다복식당,한식,19950920,폐업,20050628,대전광역시 서구 도마동 86-53번지,22.41
767081,충무할매김밥,분식,19951222,폐업,20060925,대전광역시 서구 도마동 143번지,88.74
767092,참치병장식당,한식,20010601,폐업,20051110,대전광역시 서구 도마동 106-14번지,51.98
767093,빅보이 호프,한식,19950921,폐업,20050329,대전광역시 서구 도마동 170-2번지,25.42
767094,째즈식당,호프/통닭,19951228,폐업,20061020,대전광역시 서구 도마동 128-95번지,37.92
767110,동해식당,한식,19950930,폐업,20120620,대전광역시 서구 도마동 97-3번지,23.2
767143,참숯불구이 바베큐,식육(숯불구이),19960327,폐업,20171128,대전광역시 서구 도마동 23-2번지,38.96
767145,언덕마루,한식,20010907,폐업,20060627,대전광역시 서구 변동 21-27번지,46.71
767148,대나무보쌈&갈비.찜닭,한식,20100826,폐업,20170511,대전광역시 서구 도마동 94-37번지 (1층),60.87
767150,투존치킨 도마점,호프/통닭,20100830,폐업,20190423,대전광역시 서구 도마동 18-25번지 1층,40.4
767152,티지식당,호프/통닭,20011110,폐업,20170320,대전광역시 서구 도마동 120-23번지,151.09
767161,할매왕족발,한식,20010911,폐업,20020218,대전광역시 서구 도마동 142-51번지,0.0
767162,삼양식당,한식,19960402,폐업,20060901,대전광역시 서구 도마동 99-35번지,14.68
767167,칼라식당,한식,20010719,폐업,20050124,대전광역시 서구 도마동 113-20번지,140.16
767176,바다속으로,회집,20010913,폐업,20170328,대전광역시 서구 도마동 15-1번지,33.41
767193,다모아레스토랑,한식,19960429,폐업,20060227,대전광역시 서구 변동 34-38번지,62.16
767195,뭐먹을래,한식,19951227,폐업,20050516,대전광역시 서구 도마동 330번지,45.76
767199,엄마손김밥,분식,20050916,폐업,20110901,대전광역시 서구 도마동 170-18번지 외 1필지,29.79
767222,쏘나타 식당,기타,19951006,폐업,20050314,대전광역시 서구 변동 11-2번지,15.17
767257,칼삼겹살,한식,20000619,폐업,20060105,대전광역시 서구 변동 27-7번지,32.37
767265,오병이어손만두,분식,20010906,폐업,20111227,대전광역시 서구 도마동 174-10번지,11.55
767270,나그네 식당,한식,20000620,폐업,20030108,대전광역시 서구 도마동 60-36번지,28.8
767275,나폴레옹배재대점,한식,20011110,폐업,20040205,대전광역시 서구 도마동 429-4번지,211.67
767278,목화식당,한식,20010911,폐업,20090818,대전광역시 서구 도마동 89-27번지,24.64
767280,뽀글장군,한식,19960803,폐업,20160411,대전광역시 서구 도마동 106-21번지 (1층),16.15
767282,한빛회센타 식당,한식,19960809,폐업,20030605,대전광역시 서구 변동 30-17번지,26.1
767294,하지 감자탕,한식,20051108,폐업,20170515,대전광역시 서구 변동 40-8번지 1층,79.71
767313,아우토반,호프/통닭,20010928,폐업,20050913,대전광역시 서구 변동 12-43번지,34.84
767319,중국성,중국식,19960412,폐업,20110803,대전광역시 서구 도마동 50-15번지,126.52
767333,대포항실내마차,호프/통닭,20010929,폐업,20030107,대전광역시 서구 도마동 69-4번지,20.96
767340,연이네호프,한식,20010929,폐업,20020827,대전광역시 서구 도마동 185-6번지,14.74
767345,다다미횟집,회집,20010803,폐업,20030414,대전광역시 서구 도마동 16-15번지,85.87
767346,고기나라,호프/통닭,20050927,폐업,20151029,대전광역시 서구 도마동 122-33번지 1층,61.57
767348,으뜸막창순대,한식,20010803,폐업,20100129,대전광역시 서구 도마동 128-6번지,36.43
767355,독도에서,회집,20051004,폐업,20070402,대전광역시 서구 도마동 107-27번지 1층,32.7
767360,토크쇼식당,호프/통닭,19951013,폐업,20021210,대전광역시 서구 도마동 86-101번지,31.53
767369,송백식당,한식,20010612,폐업,20020704,대전광역시 서구 도마동 86-131번지,0.0
767370,옛이야기주점,호프/통닭,19951017,폐업,20140415,대전광역시 서구 변동 49-14번지,41.72
767371,배재골생막걸리,호프/통닭,20010612,폐업,20100827,대전광역시 서구 도마동 50-15번지,54.5
767468,목운골식당,한식,20011113,폐업,20141229,대전광역시 서구 변동 253-40번지,14.06
767479,유등천식당,한식,20011114,폐업,20170330,대전광역시 서구 도마동 85-1번지,31.05
767483,친구,호프/통닭,20000705,폐업,20050802,대전광역시 서구 도마동 124-5번지,33.91
767484,이모네,한식,20010919,폐업,20160620,대전광역시 서구 도마동 87-14번지,52.7
767492,로즈가든,한식,19960416,폐업,20170328,대전광역시 서구 도마동 141-2번지 (2층),87.59
767495,그때그집,분식,20010922,폐업,20150723,대전광역시 서구 도마동 128-14번지,27.6
767496,산너울분식,한식,20010922,폐업,20021226,대전광역시 서구 도마동 88-19번지,14.94
767497,비자비식당,한식,19981105,폐업,20020709,대전광역시 서구 도마동 329-1번지,0.0
767498,옛날통닭,기타,20011117,폐업,20021212,대전광역시 서구 도마동 132-8번지,6.1
767504,힘내라동태찌개,호프/통닭,20011009,폐업,20080930,대전광역시 서구 변동 29-3번지,49.1
767505,둘리치킨식당,한식,19960514,폐업,20020208,대전광역시 서구 도마동 169-15번지,0.0
767507,너랑나랑,호프/통닭,19960514,폐업,20060110,대전광역시 서구 변동 47-22번지,26.67
767533,안개속에수채화식당,기타,19960117,폐업,20060911,대전광역시 서구 도마동 142-30번지,54.86
767536,장원순대,한식,20051006,폐업,20080117,대전광역시 서구 도마동 131-41번지 1층,30.71
767538,신만용신가네매운떡볶이,분식,20010814,폐업,20200831,대전광역시 서구 도마동 50-50 1층,65.92
767541,민속순대 식당,한식,19951018,폐업,20060511,대전광역시 서구 변동 49-1번지,18.58
767542,코리아식당,식육(숯불구이),20010615,폐업,20091027,대전광역시 서구 도마동 83-2번지,20.43
767550,옥천식당,한식,19951020,폐업,20060321,대전광역시 서구 도마동 86-131번지,25.97
767575,바로그집,한식,20010615,폐업,20020910,대전광역시 서구 변동 40-24번지,19.97
767648,영동분식,한식,19960909,폐업,20030616,대전광역시 서구 변동 29-1번지,27.05
767653,서울식당,한식,19960910,폐업,20170328,대전광역시 서구 도마동 15-2번지,64.23
767657,불타는닭발,경양식,20000630,폐업,20120723,대전광역시 서구 도마동 142-44번지,29.97
767673,민속마을식당,호프/통닭,19960520,폐업,20101209,대전광역시 서구 도마동 153-11번지 1층,19.65
767682,왕언니해장국 식당,한식,19960527,폐업,20020318,대전광역시 서구 도마동 143-16번지,0.0
767683,실내마차 식당,한식,19960527,폐업,20040607,대전광역시 서구 도마동 37-14번지,25.65
767685,전원분식,분식,19960529,폐업,20080212,대전광역시 서구 도마동 40-1번지,16.16
767691,엄마식당,한식,20010817,폐업,20060919,대전광역시 서구 도마동 134-17번지,31.27
767696,궁중해물칼국수 식당,기타,19960613,폐업,20081224,대전광역시 서구 도마동 24-7번지,48.24
767702,유천분식칼국수,분식,20011020,폐업,20020417,대전광역시 서구 도마동 152-3번지,39.87
767708,들마루식당,한식,20051010,폐업,20070731,대전광역시 서구 도마동 124-21번지,31.08
767722,실비집,호프/통닭,19760722,폐업,20120406,대전광역시 서구 도마동 143-6번지,10.0
767723,황둔쌀찐빵손만두,한식,19760928,폐업,20140117,대전광역시 서구 변동 56-25번지 1층,28.0
767724,연인식당,호프/통닭,19770211,폐업,20051014,대전광역시 서구 도마동 143-8번지,29.89
767730,개구쟁이토스트,분식,20010821,폐업,20170530,대전광역시 서구 도마동 184-15번지,27.0
767772,뚝배기촌,한식,20120913,폐업,20170328,대전광역시 서구 도마동 146-31번지,65.4
767774,행복식당,한식,19960911,폐업,20020909,대전광역시 서구 도마동 90-36번지,0.0
767784,완도손칼국수,한식,20030226,폐업,20191217,대전광역시 서구 도마동 177-55번지 (1층),74.97
767786,고기마당식당,한식,20011120,폐업,20021024,대전광역시 서구 도마동 119-10번지,72.04
767787,옛날분식당,분식,19960913,폐업,20060925,대전광역시 서구 도마동 122-14번지,19.81
767799,빨간전골 식당,한식,20011025,폐업,20060202,대전광역시 서구 변동 64-24번지,13.73
767803,처가집양념통닭,기타,20011025,폐업,20020628,대전광역시 서구 변동 14-36번지,19.17
767804,승은식당,한식,19960621,폐업,20150521,대전광역시 서구 도마동 186-9번지,81.14
767811,한양왕족발식달,한식,20010821,폐업,20051124,대전광역시 서구 도마동 134-105번지,23.94
767814,이수락식당,한식,19981113,폐업,20060907,대전광역시 서구 도마동 25-6번지,47.32
767818,우주김밥,한식,19960627,폐업,20151105,대전광역시 서구 도마동 175-17번지 1층,27.43
767839,대성관식당,중국식,19910927,폐업,20040602,대전광역시 서구 도마동 349-8번지,0.0
767840,독도식당,한식,19910930,폐업,20040204,대전광역시 서구 도마동 176-30번지,0.0
767841,연인들식당,호프/통닭,19911002,폐업,20011221,대전광역시 서구 도마동 101-28번지,22.2
767843,불코미,한식,19911011,폐업,20060504,대전광역시 서구 변동 34-9번지,18.72
767844,아랑식당,기타,19911011,폐업,20040127,대전광역시 서구 도마동 142-6번지,12.6
767845,자금성,중국식,19911011,폐업,20170515,대전광역시 서구 변동 42-1번지,63.7
767872,모모,까페,20120917,폐업,20180807,대전광역시 서구 도마동 173-1번지,137.35
767875,세대공감올드앤뉴,호프/통닭,19960912,폐업,20080624,대전광역시 서구 도마동 114-10번지 1층,18.56
767878,전봇대,호프/통닭,20011121,폐업,20170728,대전광역시 서구 도마동 29-21번지 1층,80.58
767882,할범,한식,20030227,폐업,20050617,대전광역시 서구 도마동 188-27번지,67.11
767883,주막,호프/통닭,19981112,폐업,20081027,대전광역시 서구 변동 61-1번지,40.72
767895,한마음식당,한식,19981112,폐업,20050322,대전광역시 서구 도마동 132-6번지,0.0
767898,부림방 식당,한식,19960628,폐업,20060925,대전광역시 서구 도마동 15-1번지,16.92
767906,먹고보자,분식,19960629,폐업,20151006,대전광역시 서구 도마동 47-11번지,48.87
767959,만나식당,한식,20000706,폐업,20040413,대전광역시 서구 도마동 141-18번지,20.82
767965,무주분식,분식,20030304,폐업,20050428,대전광역시 서구 도마동 123-38번지,0.0
767966,삼원손칼국수,분식,19981116,폐업,20041227,대전광역시 서구 변동 56-14번지,0.0
767969,향은통통갈비,한식,20000707,폐업,20040614,대전광역시 서구 변동 30-14번지,94.37
768041,해성 식당,한식,20000707,폐업,20021119,대전광역시 서구 변동 57-5번지,21.37
768042,마포할머니,한식,20030305,폐업,20050404,대전광역시 서구 변동 7-8번지,31.57
768058,비천루,중국식,19941109,폐업,20130121,대전광역시 서구 도마동 16-1번지,31.98
768129,개미분식식당,분식,19941125,폐업,20040511,대전광역시 서구 변동 41-11번지,18.62
768132,돈다돈,식육(숯불구이),19941201,폐업,20110930,대전광역시 서구 도마동 99-1번지,139.43
768133,대주성각식당,중국식,19941201,폐업,20060925,대전광역시 서구 도마동 181-1번지,32.13
768186,경주마차,한식,19941117,폐업,20030120,대전광역시 서구 도마동 171-15번지,15.11
768188,와요와요,호프/통닭,19950817,폐업,20161117,대전광역시 서구 도마동 174-1번지,17.7
768193,신동양숯불갈비식당,식육(숯불구이),19950819,폐업,20170328,대전광역시 서구 도마동 209-7번지,87.14
768236,보스비어,호프/통닭,20050727,폐업,20170907,대전광역시 서구 도마동 174-7번지 1층,68.52
768237,토종골,한식,20050727,폐업,20200608,대전광역시 서구 변동 31-14번지 1층,41.58
768243,치킨과탕수육,통닭(치킨),20010628,폐업,20170330,대전광역시 서구 도마동 333-28번지,17.15
768246,맛나,한식,20010629,폐업,20041004,대전광역시 서구 도마동 80-37번지,39.52
768249,은복샤브칼국수,한식,20010629,폐업,20040504,대전광역시 서구 변동 33-31번지,20.04
768251,고을식당,한식,20010629,폐업,20021213,대전광역시 서구 도마동 126-33번지,37.13
768254,소나무호프,호프/통닭,20010630,폐업,20070312,대전광역시 서구 도마동 182-39번지,22.88
768267,벤치,호프/통닭,19950830,폐업,20180315,대전광역시 서구 변동 47-25번지 1층,42.64
768268,레인보우 식당,한식,19950830,폐업,20060309,대전광역시 서구 도마동 109-6번지,77.35
768309,2002피자,패스트푸드,20010827,폐업,20170330,대전광역시 서구 도마동 26번지,20.89
768320,섬,호프/통닭,20010831,폐업,20170330,대전광역시 서구 도마동 99-1번지,130.15
768330,두래마당,한식,20010707,폐업,20050321,대전광역시 서구 도마동 130-3번지,63.32
768343,엄니손소머리국밥집 식당,한식,19951129,폐업,20070927,대전광역시 서구 도마동 190-15번지,36.0
768345,신당식당,한식,19951213,폐업,20031217,대전광역시 서구 도마동 34-5번지,29.52
768406,장어와생고기촌식당,한식,20011124,폐업,20070205,대전광역시 서구 도마동 142-36번지,72.82
768411,오늘같이좋은날식당,한식,19930731,폐업,20060914,대전광역시 서구 도마동 119-16번지,22.55
768413,평화각식당,중국식,19930803,폐업,20030424,대전광역시 서구 도마동 83-2번지,21.63
768437,샘물식당,한식,20010711,폐업,20020603,대전광역시 서구 도마동 128-36번지,19.79
768448,출발식당,경양식,20010524,폐업,20060324,대전광역시 서구 변동 40-8번지,51.31
768501,다림방도마점식당,한식,19930817,폐업,20110223,대전광역시 서구 도마동 142-14번지,28.97
768502,사랑의밀물,호프/통닭,19930819,폐업,20160203,대전광역시 서구 도마동 35-12번지,29.69
768504,궁중설렁탕,한식,20010901,폐업,20040107,대전광역시 서구 변동 23-45번지,57.93
768506,아씨식당,호프/통닭,19960308,폐업,20130312,대전광역시 서구 도마동 74-7번지,19.38
768511,사그막골 식당,한식,19960718,폐업,20030526,대전광역시 서구 도마동 130-2번지,40.9
768513,마니또,통닭(치킨),20051021,폐업,20100115,대전광역시 서구 도마동 15-2번지 도마스토아 124호,34.4
768515,시골대청마루,한식,20010905,폐업,20170328,대전광역시 서구 도마동 148-18번지 (1층),106.76
768529,그때그집 식당,한식,19951130,폐업,20050614,대전광역시 서구 도마동 97-33번지,28.8
768538,아구아구 식당,한식,19951204,폐업,20020225,대전광역시 서구 도마동 16-9번지,0.0
768563,은혜한우생고기,식육(숯불구이),20010529,폐업,20150417,대전광역시 서구 변동 77-46번지,47.04
768572,왔다삼겹살식당,한식,19951219,폐업,20060223,대전광역시 서구 도마동 333-33번지,46.2
768580,케스케이드,호프/통닭,20010530,폐업,20080121,대전광역시 서구 도마동 328-21번지,45.43
768582,이슬식당,호프/통닭,20010530,폐업,20080104,대전광역시 서구 도마동 60-11번지,31.6
768658,온리비어,호프/통닭,20000509,폐업,20160801,대전광역시 서구 도마동 120-6번지 2층,223.53
768665,장수식당,한식,19930128,폐업,20040507,대전광역시 서구 도마동 142-13번지,162.1
768670,허수아비,호프/통닭,19930210,폐업,20110920,대전광역시 서구 도마동 50-12번지,52.99
768675,형제식당,한식,19930210,폐업,20011029,대전광역시 서구 도마동 95-17번지,0.0
768676,강변식당,한식,19930216,폐업,20170522,대전광역시 서구 도마동 85-37번지,29.25
768677,고향치킨식당,통닭(치킨),19930220,폐업,20040107,대전광역시 서구 변동 21-27번지,25.96
768679,대일 추어탕,중국식,19930223,폐업,20181206,대전광역시 서구 도마동 129-32번지 1층,25.8
768683,돼지촌식당,한식,19930227,폐업,20070613,대전광역시 서구 도마동 75-6번지,24.64
768684,안양해물탕식당,한식,19930310,폐업,20060508,대전광역시 서구 변동 70-38번지,171.8
768685,옥수숯불구이,식육(숯불구이),19930312,폐업,20140408,대전광역시 서구 변동 73-34번지,22.8
768688,얼큰한행운칼국수,기타,19930325,폐업,20061009,대전광역시 서구 도마동 60-14번지 1층,55.08
768689,물보라,호프/통닭,19910823,폐업,20110707,대전광역시 서구 도마동 121-19번지,18.86
768691,언덕배기식당,한식,19910823,폐업,20070530,대전광역시 서구 변동 22-32번지,151.87
768692,가경,한식,19910828,폐업,20060525,대전광역시 서구 도마동 175-21번지 (지하1층),74.44
768694,현왕부폐식당,뷔페식,19910828,폐업,20010905,대전광역시 서구 도마동 175-8번지,0.0
768695,사계절경양식당,한식,19910907,폐업,20061020,대전광역시 서구 도마동 95-21번지,123.49
768792,황소식당,한식,20000515,폐업,20011129,대전광역시 서구 도마동 129-28번지,79.39
768794,배낭여행,기타,20000515,폐업,20020328,대전광역시 서구 도마동 113-6번지,26.24
768813,멕시칸치킨변동체인점,통닭(치킨),19890724,폐업,20180907,대전광역시 서구 변동 50-9번지,0.0
768836,경회루,중국식,19830623,폐업,20060912,대전광역시 서구 도마동 139-24번지,0.0
768937,대아성식당,중국식,19930330,폐업,20071205,대전광역시 서구 도마동 409-9번지 대아상가,40.54
768942,맥스키식당,한식,19930330,폐업,20170328,대전광역시 서구 도마동 109-5번지,94.9
768943,솔밭식당,한식,19930401,폐업,20030217,대전광역시 서구 변동 76-20번지,155.22
768948,도마정,한식,19800430,폐업,20020919,대전광역시 서구 도마동 173-1번지,0.0
768956,오복정식당,한식,19801107,폐업,20110526,대전광역시 서구 도마동 120-7번지,53.17
768960,실내포장마차식당,한식,19810311,폐업,20020316,대전광역시 서구 도마동 215-6번지,0.0
768966,우리한마당,한식,19820503,폐업,20180807,대전광역시 서구 도마동 89-44번지,0.0
768976,양반고을,식육(숯불구이),19830721,폐업,20170515,대전광역시 서구 변동 12-17번지,40.5
768983,수정해장국,한식,19850719,폐업,20010827,대전광역시 서구 도마동 141-12번지,0.0
768998,하얀식당,기타,19961202,폐업,20060705,대전광역시 서구 도마동 100-2번지 (2층),67.85
769001,우래식당,한식,19961202,폐업,20090803,대전광역시 서구 변동 29-8번지,29.14
769010,삼정식당,한식,19941210,폐업,20031231,대전광역시 서구 도마동 65-57번지,15.37
769069,갑돌갈비,식육(숯불구이),19930407,폐업,20090813,대전광역시 서구 도마동 80-23번지,99.64
769071,대성관식당,중국식,19930409,폐업,20060925,대전광역시 서구 도마동 19-2번지,25.23
769075,피자의아침,패스트푸드,20000529,폐업,20090129,대전광역시 서구 도마동 189-1번지 (지상1),47.91
769082,향토분식식당,분식,19930507,폐업,20011025,대전광역시 서구 도마동 29-22번지,0.0
769085,지리산식당,한식,19930508,폐업,20031014,대전광역시 서구 도마동 142-36번지,129.48
769086,아구촌식당,한식,19930508,폐업,20080723,대전광역시 서구 도마동 163-9번지,234.81
769089,고향식당,한식,19930511,폐업,20060405,대전광역시 서구 도마동 70-62번지,34.68
769091,신명식당,한식,19930512,폐업,20020125,대전광역시 서구 변동 62-7번지,78.35
769095,수복회관,한식,19830429,폐업,20030808,대전광역시 서구 도마동 99-5번지,0.0
769105,대동,한식,19830726,폐업,20060615,대전광역시 서구 도마동 97-10번지,28.88
769107,황금반점,중국식,19830820,폐업,20090520,대전광역시 서구 변동 30-17번지,24.32
769111,대원회관,한식,19830924,폐업,20010908,대전광역시 서구 도마동 140-21번지,0.0
769114,아뜨리에,한식,19831022,폐업,20040102,대전광역시 서구 변동 11-38번지,0.0
769117,명성분식,분식,19831221,폐업,20060906,대전광역시 서구 도마동 142-8번지,14.28
769120,청룡식당,중국식,19840404,폐업,20170328,대전광역시 서구 도마동 139-9번지,23.0
769121,신도안반점,중국식,19840412,폐업,20130503,대전광역시 서구 도마동 164-46번지,25.2
769124,태능솔밭갈비식당,한식,19840522,폐업,20031015,대전광역시 서구 도마동 137-4번지,0.0
769125,내동통돼지구이식당,한식,19840530,폐업,20041002,대전광역시 서구 변동 73-31번지,0.0
769129,따로꼬치,한식,19840705,폐업,20010830,대전광역시 서구 도마동 129-9번지,0.0
769130,페리카나식당,통닭(치킨),19840719,폐업,20140523,대전광역시 서구 도마동 109-13번지,21.66
769131,흥능회센타순대국밥,회집,19840723,폐업,20170818,대전광역시 서구 도마동 67-5번지,0.0
769132,맛나식당,한식,19840830,폐업,20040126,대전광역시 서구 변동 21-27번지,0.0
769133,기와집식당,한식,19860709,폐업,20170328,대전광역시 서구 도마동 142-10번지,51.51
769134,신세대소주타운,호프/통닭,19860808,폐업,20040204,대전광역시 서구 도마동 175-1번지,0.0
769136,전원일기,한식,19991106,폐업,20051219,대전광역시 서구 도마동 122-33번지,19.38
769138,해우리,기타,20010416,폐업,20130711,대전광역시 서구 변동 49-9번지,36.4
769154,OK퓨전마차,한식,19991109,폐업,20060629,대전광역시 서구 도마동 124-5번지 1층,36.35
769158,동해바다식당,일식,19991111,폐업,20060620,대전광역시 서구 도마동 146-10번지 1층,66.71
769165,여긴뭐야,호프/통닭,19941226,폐업,20110905,대전광역시 서구 도마동 25-4번지,43.61
769189,시장식당,한식,19940114,폐업,20040202,대전광역시 서구 도마동 131-41번지,47.31
769191,디즈니호프식당,호프/통닭,19940118,폐업,20040105,대전광역시 서구 도마동 121-20번지,27.06
769220,꿀꺽분식,분식,20000523,폐업,20040628,대전광역시 서구 변동 254-56번지 (1층),13.97
769224,즐겨찿기 식당,한식,20000525,폐업,20021002,대전광역시 서구 도마동 30-18번지,20.13
769228,동키치킨복수점,기타,19930514,폐업,20020409,대전광역시 서구 도마동 188-13번지,26.52
769234,두리반설렁탕,한식,20000525,폐업,20040204,대전광역시 서구 도마동 170-2번지,19.48
